Step,polished-sweep-20,likely-sweep-19,sweepy-sweep-18,rare-sweep-17,sunny-sweep-16,playful-sweep-15,hopeful-sweep-14,floral-sweep-13,clean-sweep-12,playful-sweep-11,scarlet-sweep-7,skilled-sweep-9,exalted-sweep-10,driven-sweep-8,bumbling-sweep-6,magic-sweep-5,pretty-sweep-4,woven-sweep-3,prime-sweep-2,earthy-sweep-1
141,0.0015252563171088696,0.0016261856071650982,0.0024264962412416935,0.0034101824276149273,0.010881612077355385,0.00022083467047195882,0.0003136626328341663,0.0010045291855931282,0.0017759029287844896,0.006923999171704054,0.0015488917706534266,0.00028873950941488147,0.00020068383309990168,0.0008906556759029627,0.005633305758237839,0.00019203717238269746,0.00026592411450110376,0.0007094659958966076,0.0009981340263038874,0.0036880685947835445
142,0.0014075135113671422,0.0015083039179444313,0.0023071588948369026,0.003288332372903824,0.010726089589297771,0.00022020444157533348,0.00031297473469749093,0.0010013137944042683,0.001768409856595099,0.006883261725306511,0.0015416841488331556,0.0002881690161302686,0.00020040181698277593,0.0008868422592058778,0.00557274604216218,0.00019046556553803384,0.00026545600849203765,0.0007040228229016066,0.000980555429123342,0.0036863181740045547
143,0.001302940770983696,0.0014036014908924699,0.0022010670509189367,0.0031798030249774456,0.01058278139680624,0.00021958077559247613,0.0003122928901575506,0.0009980571921914816,0.0017607908230274916,0.006843316834419966,0.001534279901534319,0.0002876202343031764,0.00020018551731482148,0.0008831002051010728,0.005509890615940094,0.00019015163707081228,0.00026498010265640914,0.0006982499035075307,0.0009628543630242348,0.0036851996555924416
144,0.0012107851216569543,0.0013113251188769937,0.002107511041685939,0.0030839205719530582,0.010451916605234146,0.0002189630176872015,0.00031161558581516147,0.0009948250371962786,0.001753182732500136,0.006804696284234524,0.0015267942799255252,0.0002870867610909045,0.00019989380962215364,0.0008793845772743225,0.005444411188364029,0.00018990831449627876,0.0002645025961101055,0.0006924421177245677,0.0009450006182305515,0.0036822070833295584
145,0.0011300559854134917,0.0012304921401664615,0.002025516703724861,0.002999780233949423,0.010333039797842503,0.00021835093502886593,0.00031094218138605356,0.000991588574834168,0.001745731569826603,0.00676702568307519,0.0015194605803117156,0.000286544585833326,0.00019960859208367765,0.0008756216848269105,0.00537671847268939,0.00018967367941513658,0.00026401455397717655,0.0006866765907034278,0.0009271793533116579,0.0036813202314078808
146,0.0010596183128654957,0.0011599656427279115,0.0019539445638656616,0.0029262052848935127,0.01022555585950613,0.00021774398919660598,0.0003102733171544969,0.0009883381426334381,0.0017381448997184634,0.006729186978191137,0.0015122770564630628,0.0002859947853721678,0.00019935757154598832,0.0008719602483324707,0.0053069451823830605,0.00018944856128655374,0.0002635157434269786,0.0006806548335589468,0.0009163164650090039,0.0036786955315619707
147,0.0009982951451092958,0.0010985644767060876,0.0018915982218459249,0.0028620008379220963,0.010128692723810673,0.00021714172908104956,0.00030960701406002045,0.0009850322967395186,0.0017306436784565449,0.006691609043627977,0.0015050868969410658,0.0002854518825188279,0.00019911088747903705,0.0008687148801982403,0.005236129742115736,0.0001892263680929318,0.0002630124508868903,0.0006751056062057614,0.0009125766810029745,0.003678414970636368
148,0.0009449315257370472,0.0010451361304149032,0.0018373026978224516,0.00280593428760767,0.010041861794888973,0.00021656850003637373,0.00030894376686774194,0.0009816678939387202,0.0017233178950846195,0.006655429489910603,0.0014979408588260412,0.00028490478871390224,0.00019886778318323195,0.0008654661360196769,0.005163499619811773,0.0001890035782707855,0.00028148689307272434,0.0006685275584459305,0.0009096863213926554,0.003674511332064867
149,0.0008984367013908923,0.000998584320768714,0.001789924455806613,0.0027568619698286057,0.009963303804397583,0.0002160125586669892,0.00030828447779640555,0.0009782705456018448,0.0017160468269139528,0.006619837135076523,0.0014907375443726778,0.00028435440617613494,0.0001986268034670502,0.0008621708839200437,0.005089242942631245,0.00020476197823882103,0.00026418385095894337,0.0006624464294873178,0.0009068534709513187,0.003672686405479908
150,0.0008578205015510321,0.0009579176548868418,0.001748449169099331,0.002713734982535243,0.009892506524920464,0.0002154619141947478,0.00030762780806981027,0.0009750352473929524,0.0017087784362956882,0.006585164461284876,0.0014837693888694048,0.00028380416915751994,0.00019839087326545268,0.0008589323260821402,0.0050133573822677135,0.00019127836276311427,0.00026219632127322257,0.000656185788102448,0.0009041682351380587,0.0036703855730593204
151,0.0008221978787332773,0.0009222488733939826,0.0017119760159403086,0.0026756355073302984,0.009827484376728535,0.0002149175707018003,0.00030697372858412564,0.0009720069356262684,0.00170166848693043,0.006551747675985098,0.0014767806278541684,0.00028326280880719423,0.00019815760606434196,0.0008557899855077267,0.004937573801726103,0.00018872198415920138,0.0002615393023006618,0.0006496975547634065,0.0009010164649225771,0.0036702624056488276
152,0.0007907977560535073,0.000890805502422154,0.0016797210555523634,0.0026417633052915335,0.009767133742570877,0.00021437706891447306,0.0003063209296669811,0.0009689391008578241,0.0016947210533544421,0.006517614237964153,0.0014697446022182703,0.00028271751943975687,0.00019792685634456575,0.000852669938467443,0.004862294066697359,0.0001884207595139742,0.0002610305673442781,0.0006440051947720349,0.0008978482219390571,0.0036695722956210375
153,0.000762958254199475,0.000862921413499862,0.0016510351561009884,0.0026114427018910646,0.009710627608001232,0.00021384067076724023,0.00030566833447664976,0.0009658459457568824,0.001688155229203403,0.006483127363026142,0.0014626458287239075,0.0002821673988364637,0.00019802027964033186,0.0008495431393384933,0.004792435560375452,0.00018819537945091724,0.000260586995864287,0.0006371063645929098,0.0008948005852289498,0.0036671271082013845
154,0.0007381170289590955,0.000838030013255775,0.0016253674402832985,0.0025840727612376213,0.009657313115894794,0.00021331165044102818,0.0003050161467399448,0.0009628163534216583,0.0016814583213999867,0.0064483224414289,0.0014558795373886824,0.0002816203923430294,0.0001975555787794292,0.0008463655249215662,0.004723330494016409,0.0001879921619547531,0.0002601838205009699,0.0006302340188995004,0.0008920662221498787,0.003664856543764472
155,0.0007157910731621087,0.0008156520780175924,0.0016022694762796164,0.0025591710582375526,0.009606700390577316,0.0002127869229298085,0.00030436590895988047,0.0009597752359695733,0.0016746596666052938,0.006413168739527464,0.0014491024194285274,0.00028108179685659707,0.0001972961617866531,0.0008431887254118919,0.004654695279896259,0.00018780186655931175,0.0002597768616396934,0.000623634026851505,0.0008892330224625766,0.0036620518658310175
156,0.0006955774733796716,0.0007953847525641322,0.0015812719939276576,0.00253633176907897,0.009558378718793392,0.00021226529497653246,0.00030371389584615827,0.0009567004744894803,0.0016679459949955344,0.006377714220434427,0.0014423145912587643,0.00028058135649189353,0.00019709591288119555,0.0008400676888413727,0.004586024675518274,0.00018761822138912976,0.0002593727258499712,0.0006169655825942755,0.0008863034890964627,0.0036595670972019434
157,0.0006771407788619399,0.0007768921786919236,0.0015620349440723658,0.002515264321118593,0.009512363001704216,0.00021174660651013255,0.0003030644147656858,0.000953596259932965,0.0016611232422292233,0.006342410109937191,0.0014354106970131397,0.0002800607471726835,0.00019689524197019637,0.0008370625437237322,0.004522459581494331,0.00018743480904959142,0.00025896041188389063,0.0006102528423070908,0.0008834866457618773,0.003657853463664651
158,0.0006602016510441899,0.0007598951342515647,0.0015442818403244019,0.0024956418201327324,0.009470141492784023,0.00021123525220900774,0.000302412110613659,0.0009504583431407809,0.001654403517022729,0.006306737661361694,0.001428515068255365,0.00027953172684647143,0.00019669454195536673,0.0008340816129930317,0.00445998040959239,0.0001872499124146998,0.00025854367413558066,0.0006033641984686255,0.0008808777783997357,0.003654294880107045
159,0.0006445302278734744,0.0007441641646437347,0.001527777872979641,0.0024772302713245153,0.009430093690752983,0.00021073770767543465,0.00030175966094247997,0.0009472783422097564,0.0016478400211781263,0.006271486636251211,0.0014217121060937643,0.000279018422588706,0.0001964927650988102,0.0008310587145388126,0.0043971543200314045,0.00018706469563767314,0.0002581200678832829,0.0005966275348328054,0.0008789339917711914,0.00365242175757885
160,0.0006299368687905371,0.0007295096293091774,0.0015123344492167234,0.0024598422460258007,0.00939159281551838,0.0002102437283610925,0.0003011064836755395,0.0009440627763979137,0.0016413743142038584,0.0062372125685215,0.001414785860106349,0.00027850084006786346,0.0001962898240890354,0.0008279950707219541,0.0043333834037184715,0.00018687757255975157,0.0002576981205493212,0.0005895063513889909,0.00087783980416134,0.003651338629424572
161,0.0006162674399092793,0.0007157777436077595,0.0014977974351495504,0.002443321980535984,0.00935374852269888,0.00020975308143533766,0.0003004527243319899,0.0009408171172253788,0.0016350008081644773,0.006202873308211565,0.0014078334206715226,0.00027798014343716204,0.0001960859663086012,0.0008249643142335117,0.0042687756940722466,0.00019071163842454553,0.0002572828670963645,0.0005823277751915157,0.0008757609757594764,0.003648536978289485
162,0.0006033957470208406,0.0007028440595604479,0.0014840412186458707,0.0024275467731058598,0.009316397830843925,0.00020926563593093306,0.0002997994888573885,0.0009375023073516786,0.0016289071645587683,0.006167885381728411,0.001401090994477272,0.00027746782870963216,0.00019588449504226446,0.0008219279116019607,0.004203534685075283,0.00018791476031765342,0.0002568633062765002,0.0005752223078161478,0.0008742106729187071,0.003647823818027973
163,0.0005912166088819504,0.0006906013004481792,0.0014709766255691648,0.002412408124655485,0.009279885329306126,0.0002087812463287264,0.0002991454675793648,0.0009341866825707257,0.0016229221364483237,0.006132671609520912,0.001394517021253705,0.0002769571729004383,0.00019568277639336884,0.0008188344072550535,0.0041382210329174995,0.00018653718871064484,0.00025643559638410807,0.0005680188769474626,0.0008727238746359944,0.0036459260154515505
164,0.0005796448094770312,0.0006789647159166634,0.0014585042372345924,0.002397877164185047,0.009244115091860294,0.00020830438006669283,0.00029849313432350755,0.0009307867148891091,0.0016168616712093353,0.006098034791648388,0.0013881534105166793,0.000276452221442014,0.00019547928241081536,0.0008157402626238763,0.004072945564985275,0.00018630131671670824,0.00025600113440304995,0.0005610923399217427,0.0008718221797607839,0.00364659633487463
165,0.000568611198104918,0.0006678645731881261,0.0014465526910498738,0.002384108491241932,0.009208578616380692,0.00020783580839633942,0.00029783733771182597,0.0009273639298044145,0.0016109358984977007,0.006063311360776424,0.0013817509170621634,0.00027595189749263227,0.00019527455151546746,0.0008126707398332655,0.004006825853139162,0.00018610659753903747,0.00025577389169484377,0.00055418920237571,0.0008706426597200334,0.003644367912784219
166,0.0005580587312579155,0.0006572443526238203,0.0014350644778460264,0.0023709468077868223,0.00917318556457758,0.00020737230079248548,0.00029718305449932814,0.0009238676284439862,0.001605156110599637,0.006027351599186659,0.001375401858240366,0.00027544156182557344,0.00019506676471792161,0.0008096901001408696,0.003941050264984369,0.00018592967535369098,0.00025532502331770957,0.0005470475880429149,0.0008693362469784915,0.0036409078165888786
167,0.0005479403189383447,0.0006470668595284224,0.001423991983756423,0.002358346013352275,0.009138284251093864,0.0002069129259325564,0.00029652653029188514,0.0009203577064909041,0.0015994656132534146,0.0059906053356826305,0.001368853496387601,0.00027496839175000787,0.00019485747907310724,0.0008068118477240205,0.0038763186894357204,0.00018575596914160997,0.000254871672950685,0.0005400599329732358,0.0008683105115778744,0.003640215378254652
168,0.000538216030690819,0.0006373145733959973,0.001413296558894217,0.00234610284678638,0.009103854186832905,0.00020645807671826333,0.000295890960842371,0.0009168576798401773,0.0015937648713588715,0.005953120067715645,0.001362382317893207,0.00027449667686596513,0.00019470126426313072,0.0008038839441724122,0.003811570582911372,0.00018558217561803758,0.00025443764752708375,0.0005330989370122552,0.000867412774823606,0.003640488488599658
169,0.0005288609536364675,0.0006279242224991322,0.0014029457233846188,0.002334160963073373,0.00907014962285757,0.00020600772404577583,0.0002952636277768761,0.0009134389110840857,0.0015882010338827968,0.005914661101996899,0.0013559575891122222,0.00027404047432355583,0.00019449126557447016,0.0008009392186067998,0.0037455970887094736,0.00018540912424214184,0.0002541670692153275,0.0005261757178232074,0.0008664665510877967,0.0036370716989040375
170,0.0005198551807552576,0.0006188674597069621,0.0013929102569818497,0.002322496846318245,0.009036789648234844,0.00020556224626488984,0.00029463658574968576,0.0009101901086978614,0.0015826051821932197,0.005874951370060444,0.0013495886232703924,0.000273617246421054,0.00019424869969952852,0.0007980086957104504,0.0036785216070711613,0.0001852351415436715,0.0002539715787861496,0.0005235192365944386,0.0008649869705550373,0.0036345315165817738
171,0.0005111665814183652,0.0006101337494328618,0.0013832059921696782,0.002311096526682377,0.00900406576693058,0.00020512257469817996,0.0002940109116025269,0.0009070199448615313,0.0015769676538184285,0.005834657698869705,0.0013429971877485514,0.000273204903351143,0.00019404705381020904,0.0007951331790536642,0.003611507825553417,0.0001851686101872474,0.00025318277766928077,0.0005223208572715521,0.0008644855115562677,0.003632726613432169
172,0.0005027677398175001,0.0006016890984028578,0.0013738065026700497,0.002299975138157606,0.008971446193754673,0.00020468828734010458,0.0002933873329311609,0.0009039010037668049,0.001571186352521181,0.005792941898107529,0.0013364175101742148,0.0002729858970269561,0.00019385058840271086,0.0007921860087662935,0.003549591638147831,0.00018529404769651592,0.0002528605400584638,0.0005253853742033243,0.0008633766556158662,0.0036339880898594856
173,0.0004946400295011699,0.0005935141816735268,0.0013646589359268546,0.002289166674017906,0.008939399383962154,0.00020425987895578146,0.0002927688183262944,0.000900785846170038,0.0015654547605663538,0.005749908275902271,0.0013297490077093244,0.0002724963123910129,0.00019365332263987511,0.0007891856366768479,0.0034890640527009964,0.00018512933456804603,0.0002522168797440827,0.0005210310919210315,0.0008626860799267888,0.003628805745393038
174,0.0004867675597779453,0.000585593399591744,0.0013557473430410028,0.0022785754408687353,0.008907529525458813,0.0002038381644524634,0.0002921542036347091,0.0008976611425168812,0.0015597332967445254,0.005704811308532953,0.0013228482566773891,0.0002720219490583986,0.0001934536558110267,0.0007861712947487831,0.0034572212025523186,0.00018461825675331056,0.0002519619301892817,0.0005191784002818167,0.0008617991697974503,0.0036283512599766254
175,0.0004791363899130374,0.0005779127823188901,0.0013470591511577368,0.0022681723348796368,0.008875819854438305,0.00020342375501058996,0.00029153795912861824,0.0008946845773607492,0.0015539753949269652,0.0056577082723379135,0.001315964269451797,0.0002716310555115342,0.00019389121735002846,0.0007831637049093843,0.0034485855139791965,0.00018448021728545427,0.0002513439394533634,0.0005182360764592886,0.0008617329294793308,0.00362729886546731
176,0.0004717337724287063,0.0005704596405848861,0.0013385809725150466,0.00225794967263937,0.00884399563074112,0.0002030160976573825,0.00029092381009832025,0.0008917464874684811,0.0015482611488550901,0.005608257371932268,0.0013090836582705379,0.00027123582549393177,0.00019324026652611792,0.0007801851606927812,0.0034426781348884106,0.00018424278823658824,0.00025089821428991854,0.0005174449179321527,0.000860611442476511,0.0036255938466638327
177,0.00046454876428470016,0.0005632227403111756,0.0013303824234753847,0.0022478962782770395,0.008812746964395046,0.00020261557074263692,0.00029031059239059687,0.00088878208771348,0.0015426416648551822,0.005557333584874868,0.0013020221376791596,0.00027083413442596793,0.00019290787167847157,0.0007772805402055383,0.003437013365328312,0.00018455888493917882,0.0002615206758491695,0.0005166046321392059,0.0008598059648647904,0.0036223437637090683
178,0.0004575710336212069,0.0005561918951570988,0.001322411117143929,0.0022380012087523937,0.008782532066106796,0.00020222218881826848,0.00028970124549232423,0.0008857898064889014,0.0015370624605566263,0.005505694076418877,0.0012949384981766343,0.00027042528381571174,0.00019273083307780325,0.0007743138121441007,0.003432035678997636,0.00018447558977641165,0.00025143875973299146,0.0005159015418030322,0.0008596031693741679,0.003622988937422633
179,0.00045079103438183665,0.0005493579665198922,0.001314620953053236,0.002228260040283203,0.008752257563173771,0.000201837916392833,0.00028910019318573177,0.000882832333445549,0.0015314328484237194,0.005454071797430515,0.0012875288957729936,0.0002700240002013743,0.00019255877123214304,0.0007713353843428195,0.0034271664917469025,0.00018377203377895057,0.0002500334521755576,0.0005158674903213978,0.0008587759220972657,0.003620184026658535
180,0.0004442005301825702,0.0005427122232504189,0.001307014492340386,0.002218660432845354,0.00872347317636013,0.0002014643105212599,0.00028850132366642356,0.000879873929079622,0.0015257078921422362,0.005402824375778437,0.0012801280245184898,0.00026961808907799423,0.00019238430832047015,0.0007683004951104522,0.0034225203562527895,0.00018351136532146484,0.00024943516473285854,0.0005145911709405482,0.0008581983274780214,0.003618421731516719
181,0.00043779145926237106,0.0005362468655221164,0.0012995887082070112,0.0022091995924711227,0.00869524385780096,0.00020109800971113145,0.0002879045787267387,0.0008769460837356746,0.0015198423061519861,0.005350818391889334,0.001272425171919167,0.00026920289383269846,0.00019220844842493534,0.0007652321364730597,0.0034188563004136086,0.0001937511988217011,0.000249016797170043,0.0005136683466844261,0.0008572260267101228,0.0036146515049040318
182,0.00043155657476745546,0.0005299545591697097,0.0012923299800604582,0.0021998691372573376,0.008667013607919216,0.00020074311760254204,0.00028731144266203046,0.0008740008343011141,0.0015138695016503334,0.005302642937749624,0.0012647248804569244,0.00026878505013883114,0.00019203248666599393,0.0007623121491633356,0.0034169501159340143,0.00018522291793487966,0.000248619238846004,0.0005129886558279395,0.0008564958698116243,0.003614284098148346
183,0.0004254892119206488,0.0005238287849351764,0.001285219332203269,0.002190659288316965,0.008639062754809856,0.00020040094386786222,0.0002867231087293476,0.0008710481342859566,0.0015078778378665447,0.005254820920526981,0.001256961957551539,0.0002683656057342887,0.00019185408018529415,0.0007593124755658209,0.0034148520790040493,0.00018360036483500153,0.0002482238633092493,0.0005122520960867405,0.0008555060485377908,0.003610598389059305
184,0.000419582735048607,0.0005178632563911378,0.0012782495468854904,0.0021816163789480925,0.008611547760665417,0.00020007428247481585,0.0002861379471141845,0.0008680568425916135,0.0015020944410935044,0.005205870606005192,0.0012491843663156033,0.0002679508470464498,0.00019167237041983753,0.0007563139661215246,0.003413192927837372,0.00018317365902476013,0.00024781402316875756,0.0005115050007589161,0.0008549430058337748,0.003608183702453971
185,0.00041383173083886504,0.0005120518617331982,0.001271417480893433,0.002172810724005103,0.008585028350353241,0.00019975678878836334,0.0002855577040463686,0.0008650518720969558,0.0014962931163609028,0.00515538128092885,0.0012413945514708757,0.0002675283467397094,0.00019148807041347027,0.0007533841417171061,0.00341113843023777,0.0001829466928029433,0.0002473994391039014,0.0005108264740556479,0.0008543508010916412,0.003607582999393344
186,0.0004082305240444839,0.0005063895951025188,0.001264725113287568,0.002164141507819295,0.008559118956327438,0.00019944683299399912,0.0002849810407496989,0.0008621140732429922,0.0014904083218425512,0.005104796029627323,0.0012335667852312326,0.00026709926896728575,0.00019130410510115325,0.0007505636312998831,0.0034095775336027145,0.00018275633919984102,0.0002469845348969102,0.0005101647111587226,0.0008533141226507723,0.0036063494626432657
187,0.00040277448715642095,0.0005008723819628358,0.0012581580085679889,0.002155847381800413,0.008533129468560219,0.00019914453150704503,0.00028440827736631036,0.0008593077072873712,0.0014845073455944657,0.005052880849689245,0.0012254397151991725,0.00026668549980968237,0.0001911175495479256,0.0007477459730580449,0.003408202435821295,0.00018257710325997323,0.0002465519355610013,0.0005097690736874938,0.000852289842441678,0.0036019657272845507
188,0.00039745873073115945,0.0004954951000399888,0.0012517095310613513,0.002147682011127472,0.008507022634148598,0.00019885215442627668,0.0002838409855030477,0.000856570026371628,0.0014784052036702633,0.005001146346330643,0.0012172370916232467,0.00026627880288287997,0.00019094235904049128,0.0007449391996487975,0.0034068345557898283,0.0001823992934077978,0.00024611293338239193,0.0005087036406621337,0.0008524672011844814,0.003601983655244112
189,0.0003922783362213522,0.000490252859890461,0.0012454050593078136,0.0021396188531070948,0.00848076120018959,0.0001985695562325418,0.0002832829486578703,0.0008538194233551621,0.001472179195843637,0.004950771573930979,0.0012088136281818151,0.00026587286265566945,0.0001907588157337159,0.0007421293994411826,0.003406207775697112,0.00018222880316898227,0.00024566391948610544,0.0005077800597064197,0.00085169926751405,0.0035969477612525225
190,0.0003872279485221952,0.0004851400153711438,0.0012392305070534348,0.0021317829377949238,0.008455283008515835,0.00019829015946015716,0.000282737280940637,0.0008511096821166575,0.0014658054569736123,0.0049002463929355145,0.001200146391056478,0.00026549401809461415,0.00019056329620070755,0.0007393665728159249,0.003405149793252349,0.0001820696343202144,0.0002569447096902877,0.0005070898914709687,0.0008499937830492854,0.0035960879176855087
191,0.0003823036386165768,0.0004801521426998079,0.001233173068612814,0.0021242755465209484,0.00843044463545084,0.0001980216766241938,0.0002821983944159001,0.0008484356803819537,0.0014592804946005344,0.004848816432058811,0.0011913706548511982,0.0002652754483278841,0.00019037947640754282,0.0007366546196863055,0.0034039581660181284,0.0001819106691982597,0.00024798346566967666,0.0005062249256297946,0.000849390693474561,0.003591744229197502
192,0.00037750130286440253,0.0004752853710670024,0.001227219239808619,0.002116868272423744,0.008406389504671097,0.000197758519789204,0.0002816898631863296,0.0008457440417259932,0.0014527637977153063,0.004797542933374643,0.0011823693057522178,0.0002648206427693367,0.0001901946816360578,0.0007339213625527918,0.0034029074013233185,0.00018175254808738828,0.00024465573369525373,0.0005053776549175382,0.0008485456928610802,0.0035902494564652443
193,0.00037281698314473033,0.0004705360624939203,0.0012213633162900805,0.0021095219999551773,0.008382323198020458,0.00019751107902266085,0.00028116756584495306,0.000843097222968936,0.0014461170649155974,0.0047448743134737015,0.0011730906553566456,0.00026444377726875246,0.00019001492182724178,0.0007311213994398713,0.0034021518658846617,0.00018159215687774122,0.00024407613091170788,0.0005046974401921034,0.000847908784635365,0.0035889840219169855
194,0.000368247099686414,0.00046590063720941544,0.0012156032025814056,0.002102241385728121,0.008358561433851719,0.00019725538732018322,0.0002806555712595582,0.0008404100663028657,0.0014395597390830517,0.004690814297646284,0.001163675100542605,0.0002641084720380604,0.00018983701011165977,0.0007282797014340758,0.003401057794690132,0.00018143159104511142,0.0002436431241221726,0.0005041080294176936,0.000846975133754313,0.003584181657060981
195,0.00036378821823745966,0.000461377901956439,0.0012099359882995486,0.0020951421465724707,0.008335141465067863,0.00019701337441802025,0.0002801476512104273,0.0008377042831853032,0.0014330566627904773,0.004635946359485388,0.0011540964478626847,0.00026378416805528104,0.00018964699120260775,0.0007254127413034439,0.003400260116904974,0.00018128726514987648,0.0002432132896501571,0.0005031477194279432,0.0008463692502118647,0.0035825392697006464
196,0.00035943672992289066,0.00045696651795879006,0.00120435596909374,0.002088123932480812,0.008311565034091473,0.0001967752759810537,0.0002796372282318771,0.0008350012940354645,0.0014269276289269328,0.004580135457217693,0.0011449295561760664,0.00026345744845457375,0.00018949314835481346,0.0007224964210763574,0.0033993753604590893,0.00018121037282980978,0.00024278642376884818,0.0005021259421482682,0.0008455202914774418,0.003579967189580202
197,0.00035518998629413545,0.0004526597913354635,0.001198897254653275,0.002081209095194936,0.008287838660180569,0.00019653973868116736,0.00027912307996302843,0.0008323469082824886,0.0014210001099854708,0.004524097312241793,0.001135719008743763,0.00026313867419958115,0.0001893539447337389,0.0007195663638412952,0.0033985942136496305,0.0001813885901356116,0.00024235216551460326,0.0005013530026189983,0.0008446366991847754,0.0035798465833067894
198,0.00035104513517580926,0.00044845527736470103,0.0011935601942241192,0.0020743354689329863,0.008264262229204178,0.00019630682072602212,0.0002786105906125158,0.0008297056192532182,0.0014150651404634118,0.00446765311062336,0.0011266431538388133,0.00026282406179234385,0.00018912287487182766,0.000716627633664757,0.0033974244724959135,0.00018100060697179288,0.0002419316442683339,0.0005006356514059007,0.0008433429175056517,0.003573101479560137
199,0.00034700086689554155,0.0004443681100383401,0.0011882999679073691,0.002067496068775654,0.008240565657615662,0.0001960771915037185,0.0002781100629363209,0.0008271076949313283,0.001409108517691493,0.004410359542816877,0.0011174743995070457,0.00026250601513311267,0.00018893674132414162,0.0007137329666875303,0.0033964819740504026,0.000180706731043756,0.00024150422541424632,0.0005003218539059162,0.0008423879044130445,0.003572061425074935
200,0.00034305217559449375,0.00044037913903594017,0.0011831114534288645,0.002060691826045513,0.008216684684157372,0.0001958526117959991,0.000277614570222795,0.0008245004573836923,0.0014029559679329395,0.0043523660860955715,0.0011087032034993172,0.0002621911116875708,0.00018876264221034944,0.0007107699639163911,0.003395545994862914,0.00018063007155433297,0.00024107270292006433,0.0004988141590729356,0.0008411484304815531,0.003571109613403678
201,0.00033919981797225773,0.000436491915024817,0.0011779997730627656,0.0020539159886538982,0.008192715235054493,0.00019572670862544328,0.0002771249273791909,0.0008218561997637153,0.0013968332204967737,0.004293674603104591,0.0011002924293279648,0.00026187923504039645,0.00018859100237023085,0.0007078102207742631,0.0033945520408451557,0.00018091512902174145,0.00024062080774456263,0.0004980693338438869,0.0008404145482927561,0.00356612098403275
202,0.0003354405635036528,0.00043269351590424776,0.0011730152182281017,0.0020471580792218447,0.008168639615178108,0.00019545004761312157,0.0002766370016615838,0.0008192406385205686,0.0013909327099099755,0.0042350213043391705,0.0010922332294285297,0.0002615367411635816,0.00018866031314246356,0.0007047701510600746,0.003393241437152028,0.00018064596224576235,0.00024017514078877866,0.0004976054187864065,0.0008394034230150282,0.0035636252723634243
203,0.00033176885335706174,0.0004289813805371523,0.001168142189271748,0.0020404148381203413,0.008144328370690346,0.00019525602692738175,0.000276161968940869,0.0008165909093804657,0.0013850756222382188,0.004175970796495676,0.0010839581955224276,0.0002612064708955586,0.00018829241162166,0.0007017313037067652,0.0033921990543603897,0.00018032804655376822,0.00024061818839982152,0.0004965761909261346,0.0008389661088585854,0.0035607577301561832
204,0.0003281881217844784,0.0004253530642017722,0.001163411419838667,0.002033686265349388,0.008119858801364899,0.00019506771059241146,0.0002757000329438597,0.0008139464189298451,0.001379522611387074,0.004116622265428305,0.0010755487019196153,0.0002612755342852324,0.00018814876966644078,0.0006986266816966236,0.0033915021922439337,0.00018006522441282868,0.0002405502600595355,0.000496032414957881,0.0008379083592444658,0.003556217299774289
205,0.00032469548750668764,0.00042180620948784053,0.001158756553195417,0.002026971662417054,0.00809543952345848,0.00019487884128466249,0.000275249156402424,0.000811260542832315,0.0013739308342337608,0.004056219011545181,0.0010669416515156627,0.0002606922935228795,0.00018801327678374946,0.0006955117569305003,0.003390935016795993,0.0001799820747692138,0.00023889770091045648,0.0004954442265443504,0.0008376428741030395,0.00355422031134367
206,0.0003212835290469229,0.0004183386918157339,0.001154159544967115,0.002020267304033041,0.008070875890552998,0.00019469033577479422,0.0002748730476014316,0.000808530836366117,0.0013683248544111848,0.003995726816356182,0.0010581696406006813,0.00026028844877146184,0.00018787570297718048,0.0006923852488398552,0.0033900963608175516,0.00018004467710852623,0.00023846435942687094,0.0004950644797645509,0.0008366898400709033,0.00354892760515213
207,0.0003179503255523741,0.00041494861943647265,0.0011497929226607084,0.002013570163398981,0.008046068251132965,0.00019449996761977673,0.0002744087250903249,0.0008057992672547698,0.0013626115396618843,0.0039346409030258656,0.0010492424480617046,0.00025999645004048944,0.00018773677584249526,0.0006892031524330378,0.0033894875086843967,0.00017969292821362615,0.0002380205987719819,0.0004944394459016621,0.0008356492035090923,0.0035476444754749537
208,0.000314694014377892,0.0004116340714972466,0.0011455700732767582,0.00200686976313591,0.008021188899874687,0.00019430866814218462,0.00027403165586292744,0.000803029746748507,0.001356896827928722,0.0038742495235055685,0.0010403551859781146,0.0002597031998448074,0.00018759642262011766,0.0006859746645204723,0.003388723125681281,0.00017927138833329082,0.0002375811745878309,0.0004937319317832589,0.0008352704462595284,0.0035426998510956764
209,0.0003115130530204624,0.0004083930980414152,0.0011413984466344118,0.0020001656375825405,0.007996533066034317,0.0001941167574841529,0.0002736646856646985,0.0008002520771697164,0.0013511793222278357,0.0038147433660924435,0.0010312171652913094,0.0002594051184132695,0.00018745529814623296,0.0006827345350757241,0.0033879238180816174,0.00017924394342117012,0.0002371816080994904,0.0004938100464642048,0.0008348187548108399,0.0035394616425037384
210,0.00030840554973110557,0.0004052241565659642,0.0011372750159353018,0.00199345825240016,0.007972050458192825,0.00019392275135032833,0.00027329465956427157,0.0007974614854902029,0.0013456444721668959,0.003755374811589718,0.0010218438692390919,0.0002590986550785601,0.00018731490126810968,0.000679493707139045,0.0033873061183840036,0.00017901552200783044,0.00023697121650911868,0.000492913939524442,0.0008341639768332243,0.0035346802324056625
